formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,benchmark_kind,interval_len
4,"(x < 0.0) U[0,400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.061989754240,0.000003099488,3.099488,general,400
4,"(x < 0.0) U[0,500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.072291420880,0.000003614571,3.614571,general,500
4,"(x < 0.0) U[0,600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.086674241600,0.000004333712,4.333712,general,600
4,"(x < 0.0) U[0,700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.099973329940,0.000004998666,4.998666,general,700
4,"(x < 0.0) U[0,800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.110879841700,0.000005543992,5.543992,general,800
4,"(x < 0.0) U[0,900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.123485749220,0.000006174287,6.174287,general,900
4,"(x < 0.0) U[0,1000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.135934825060,0.000006796741,6.796741,general,1000
4,"(x < 0.0) U[0,1100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.150548649260,0.000007527432,7.527432,general,1100
4,"(x < 0.0) U[0,1200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.162999510080,0.000008149976,8.149976,general,1200
4,"(x < 0.0) U[0,1300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.175867100820,0.000008793355,8.793355,general,1300
4,"(x < 0.0) U[0,1400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.188780177420,0.000009439009,9.439009,general,1400
4,"(x < 0.0) U[0,1500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.200607020740,0.000010030351,10.030351,general,1500
4,"(x < 0.0) U[0,1600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.211846786740,0.000010592339,10.592339,general,1600
4,"(x < 0.0) U[0,1700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.223146296600,0.000011157315,11.157315,general,1700
4,"(x < 0.0) U[0,1800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.231448577460,0.000011572429,11.572429,general,1800
4,"(x < 0.0) U[0,1900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.242294493260,0.000012114725,12.114725,general,1900
4,"(x < 0.0) U[0,2000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.252758106620,0.000012637905,12.637905,general,2000
4,"(x < 0.0) U[0,2100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.267537775880,0.000013376889,13.376889,general,2100
4,"(x < 0.0) U[0,2200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.278600859940,0.000013930043,13.930043,general,2200
4,"(x < 0.0) U[0,2300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.289484756720,0.000014474238,14.474238,general,2300
4,"(x < 0.0) U[0,2400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.298977480100,0.000014948874,14.948874,general,2400
4,"(x < 0.0) U[0,2500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.308143524120,0.000015407176,15.407176,general,2500
4,"(x < 0.0) U[0,2600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.318225981660,0.000015911299,15.911299,general,2600
4,"(x < 0.0) U[0,2700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.328761984100,0.000016438099,16.438099,general,2700
4,"(x < 0.0) U[0,2800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.337743490000,0.000016887175,16.887175,general,2800
4,"(x < 0.0) U[0,2900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.348167546760,0.000017408377,17.408377,general,2900
4,"(x < 0.0) U[0,3000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.355035325040,0.000017751766,17.751766,general,3000
4,"(x < 0.0) U[0,3100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.363900710020,0.000018195036,18.195036,general,3100
4,"(x < 0.0) U[0,3200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.372273562480,0.000018613678,18.613678,general,3200
4,"(x < 0.0) U[0,3300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.383252650920,0.000019162633,19.162633,general,3300
4,"(x < 0.0) U[0,3400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.392948503300,0.000019647425,19.647425,general,3400
4,"(x < 0.0) U[0,3500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.401615724240,0.000020080786,20.080786,general,3500
4,"(x < 0.0) U[0,3600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.409601729960,0.000020480086,20.480086,general,3600
4,"(x < 0.0) U[0,3700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.418607001680,0.000020930350,20.930350,general,3700
4,"(x < 0.0) U[0,3800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.427332148360,0.000021366607,21.366607,general,3800
4,"(x < 0.0) U[0,3900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.435919852500,0.000021795993,21.795993,general,3900
4,"(x < 0.0) U[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.443287600780,0.000022164380,22.164380,general,4000
4,"(x < 0.0) U[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.488972728280,0.000024448636,24.448636,general,4100
4,"(x < 0.0) U[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.496767461700,0.000024838373,24.838373,general,4200
4,"(x < 0.0) U[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.506333564140,0.000025316678,25.316678,general,4300
4,"(x < 0.0) U[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.515184854220,0.000025759243,25.759243,general,4400
4,"(x < 0.0) U[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.522687303280,0.000026134365,26.134365,general,4500
4,"(x < 0.0) U[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.529450420040,0.000026472521,26.472521,general,4600
4,"(x < 0.0) U[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.536021563340,0.000026801078,26.801078,general,4700
4,"(x < 0.0) U[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.543088176720,0.000027154409,27.154409,general,4800
4,"(x < 0.0) U[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.549716774160,0.000027485839,27.485839,general,4900
4,"(x < 0.0) U[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.557875255840,0.000027893763,27.893763,general,5000
5,"G[0,1] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.002784981700,0.000000139249,0.139249,general,1
5,"G[0,100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003299638380,0.000000164982,0.164982,general,100
5,"G[0,200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003507429120,0.000000175371,0.175371,general,200
5,"G[0,300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003402816680,0.000000170141,0.170141,general,300
5,"G[0,400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003405023300,0.000000170251,0.170251,general,400
5,"G[0,500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003457967500,0.000000172898,0.172898,general,500
5,"G[0,600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003404066600,0.000000170203,0.170203,general,600
5,"G[0,700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003501298260,0.000000175065,0.175065,general,700
5,"G[0,800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003512466640,0.000000175623,0.175623,general,800
5,"G[0,900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003498250060,0.000000174913,0.174913,general,900
5,"G[0,1000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003498526800,0.000000174926,0.174926,general,1000
5,"G[0,1100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003499895020,0.000000174995,0.174995,general,1100
5,"G[0,1200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003540606680,0.000000177030,0.177030,general,1200
5,"G[0,1300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003500026720,0.000000175001,0.175001,general,1300
5,"G[0,1400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003536305860,0.000000176815,0.176815,general,1400
5,"G[0,1500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003562931620,0.000000178147,0.178147,general,1500
5,"G[0,1600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003521039160,0.000000176052,0.176052,general,1600
5,"G[0,1700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003533892460,0.000000176695,0.176695,general,1700
5,"G[0,1800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003524629980,0.000000176231,0.176231,general,1800
5,"G[0,1900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003492046720,0.000000174602,0.174602,general,1900
5,"G[0,2000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003487753440,0.000000174388,0.174388,general,2000
5,"G[0,2100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003486432540,0.000000174322,0.174322,general,2100
5,"G[0,2200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003488075880,0.000000174404,0.174404,general,2200
5,"G[0,2300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003455673240,0.000000172784,0.172784,general,2300
5,"G[0,2400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003478666620,0.000000173933,0.173933,general,2400
5,"G[0,2500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003499114140,0.000000174956,0.174956,general,2500
5,"G[0,2600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003500278320,0.000000175014,0.175014,general,2600
5,"G[0,2700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003468163360,0.000000173408,0.173408,general,2700
5,"G[0,2800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003437246700,0.000000171862,0.171862,general,2800
5,"G[0,2900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003460904920,0.000000173045,0.173045,general,2900
5,"G[0,3000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003492142500,0.000000174607,0.174607,general,3000
5,"G[0,3100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003454534140,0.000000172727,0.172727,general,3100
5,"G[0,3200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003425861720,0.000000171293,0.171293,general,3200
5,"G[0,3300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003472016640,0.000000173601,0.173601,general,3300
5,"G[0,3400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003464130800,0.000000173207,0.173207,general,3400
5,"G[0,3500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003530167560,0.000000176508,0.176508,general,3500
5,"G[0,3600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003447952540,0.000000172398,0.172398,general,3600
5,"G[0,3700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003459975780,0.000000172999,0.172999,general,3700
5,"G[0,3800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003471173360,0.000000173559,0.173559,general,3800
5,"G[0,3900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003440313480,0.000000172016,0.172016,general,3900
5,"G[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003438167380,0.000000171908,0.171908,general,4000
5,"G[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003414060920,0.000000170703,0.170703,general,4100
5,"G[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003408452480,0.000000170423,0.170423,general,4200
5,"G[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003453494220,0.000000172675,0.172675,general,4300
5,"G[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003501518360,0.000000175076,0.175076,general,4400
5,"G[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003488557500,0.000000174428,0.174428,general,4500
5,"G[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003455312440,0.000000172766,0.172766,general,4600
5,"G[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003428914120,0.000000171446,0.171446,general,4700
5,"G[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003442589140,0.000000172129,0.172129,general,4800
5,"G[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003438714200,0.000000171936,0.171936,general,4900
5,"G[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003448723360,0.000000172436,0.172436,general,5000
6,"F[0,1] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.002848159120,0.000000142408,0.142408,general,1
6,"F[0,100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003342570100,0.000000167129,0.167129,general,100
6,"F[0,200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003471821660,0.000000173591,0.173591,general,200
6,"F[0,300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003505347460,0.000000175267,0.175267,general,300
6,"F[0,400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003474874180,0.000000173744,0.173744,general,400
6,"F[0,500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003477057480,0.000000173853,0.173853,general,500
6,"F[0,600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003518748240,0.000000175937,0.175937,general,600
6,"F[0,700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003560715740,0.000000178036,0.178036,general,700
6,"F[0,800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003587765800,0.000000179388,0.179388,general,800
6,"F[0,900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003584098320,0.000000179205,0.179205,general,900
6,"F[0,1000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003554295020,0.000000177715,0.177715,general,1000
6,"F[0,1100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003548562500,0.000000177428,0.177428,general,1100
6,"F[0,1200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003587918440,0.000000179396,0.179396,general,1200
6,"F[0,1300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003583052540,0.000000179153,0.179153,general,1300
6,"F[0,1400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003533838240,0.000000176692,0.176692,general,1400
6,"F[0,1500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003568265040,0.000000178413,0.178413,general,1500
6,"F[0,1600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003561853360,0.000000178093,0.178093,general,1600
6,"F[0,1700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003623991580,0.000000181200,0.181200,general,1700
6,"F[0,1800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003561703400,0.000000178085,0.178085,general,1800
6,"F[0,1900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003660496620,0.000000183025,0.183025,general,1900
6,"F[0,2000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003529948320,0.000000176497,0.176497,general,2000
6,"F[0,2100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003497400800,0.000000174870,0.174870,general,2100
6,"F[0,2200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003511478420,0.000000175574,0.175574,general,2200
6,"F[0,2300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003448463340,0.000000172423,0.172423,general,2300
6,"F[0,2400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003486709180,0.000000174335,0.174335,general,2400
6,"F[0,2500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003485958320,0.000000174298,0.174298,general,2500
6,"F[0,2600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003497736660,0.000000174887,0.174887,general,2600
6,"F[0,2700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003461406660,0.000000173070,0.173070,general,2700
6,"F[0,2800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003454679100,0.000000172734,0.172734,general,2800
6,"F[0,2900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003489290840,0.000000174465,0.174465,general,2900
6,"F[0,3000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003564885000,0.000000178244,0.178244,general,3000
6,"F[0,3100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003591712480,0.000000179586,0.179586,general,3100
6,"F[0,3200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003481244080,0.000000174062,0.174062,general,3200
6,"F[0,3300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003520687500,0.000000176034,0.176034,general,3300
6,"F[0,3400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003541425820,0.000000177071,0.177071,general,3400
6,"F[0,3500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003565101640,0.000000178255,0.178255,general,3500
6,"F[0,3600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003484709220,0.000000174235,0.174235,general,3600
6,"F[0,3700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003475895040,0.000000173795,0.173795,general,3700
6,"F[0,3800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003487616620,0.000000174381,0.174381,general,3800
6,"F[0,3900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003556301700,0.000000177815,0.177815,general,3900
6,"F[0,4000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003474535980,0.000000173727,0.173727,general,4000
6,"F[0,4100] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003437651620,0.000000171883,0.171883,general,4100
6,"F[0,4200] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003549733360,0.000000177487,0.177487,general,4200
6,"F[0,4300] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003514123320,0.000000175706,0.175706,general,4300
6,"F[0,4400] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003579285980,0.000000178964,0.178964,general,4400
6,"F[0,4500] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003625169140,0.000000181258,0.181258,general,4500
6,"F[0,4600] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003601541700,0.000000180077,0.180077,general,4600
6,"F[0,4700] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003574590780,0.000000178730,0.178730,general,4700
6,"F[0,4800] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003546421660,0.000000177321,0.177321,general,4800
6,"F[0,4900] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003605802420,0.000000180290,0.180290,general,4900
6,"F[0,5000] (x > 0.0)",DelayedQualitative,Incremental,online,20000,50,0.003523265820,0.000000176163,0.176163,general,5000
1,(x < 0.5) and (x > -0.5),EagerQualitative,Incremental,online,20000,50,0.003663054160,0.000000183153,0.183153,general,0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",EagerQualitative,Incremental,online,20000,50,0.006429270000,0.000000321464,0.321464,general,1000
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",EagerQualitative,Incremental,online,20000,50,0.006540205860,0.000000327010,0.327010,general,100
4,"(x < 0.0) U[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.005760432560,0.000000288022,0.288022,general,1
4,"(x < 0.0) U[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.013348607480,0.000000667430,0.667430,general,100
4,"(x < 0.0) U[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.016292461780,0.000000814623,0.814623,general,200
4,"(x < 0.0) U[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.018758494280,0.000000937925,0.937925,general,300
4,"(x < 0.0) U[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.021275429900,0.000001063771,1.063771,general,400
4,"(x < 0.0) U[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.023433930760,0.000001171697,1.171697,general,500
4,"(x < 0.0) U[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.026072910880,0.000001303646,1.303646,general,600
4,"(x < 0.0) U[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.028535148320,0.000001426757,1.426757,general,700
4,"(x < 0.0) U[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.030440717480,0.000001522036,1.522036,general,800
4,"(x < 0.0) U[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.032582700780,0.000001629135,1.629135,general,900
4,"(x < 0.0) U[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.034623785040,0.000001731189,1.731189,general,1000
4,"(x < 0.0) U[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.036522601680,0.000001826130,1.826130,general,1100
4,"(x < 0.0) U[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.038403905060,0.000001920195,1.920195,general,1200
4,"(x < 0.0) U[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.040503209940,0.000002025160,2.025160,general,1300
