formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,benchmark_kind,interval_len
4,"(x < 0.0) U[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.042508753280,0.000002125438,2.125438,general,1400
4,"(x < 0.0) U[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.044532063300,0.000002226603,2.226603,general,1500
4,"(x < 0.0) U[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.046626302520,0.000002331315,2.331315,general,1600
4,"(x < 0.0) U[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.048411112540,0.000002420556,2.420556,general,1700
4,"(x < 0.0) U[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.049951343300,0.000002497567,2.497567,general,1800
4,"(x < 0.0) U[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.052256773260,0.000002612839,2.612839,general,1900
4,"(x < 0.0) U[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.054336637500,0.000002716832,2.716832,general,2000
4,"(x < 0.0) U[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.056525718220,0.000002826286,2.826286,general,2100
4,"(x < 0.0) U[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.058233363280,0.000002911668,2.911668,general,2200
4,"(x < 0.0) U[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.060431215800,0.000003021561,3.021561,general,2300
4,"(x < 0.0) U[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.062556614140,0.000003127831,3.127831,general,2400
4,"(x < 0.0) U[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.064544264980,0.000003227213,3.227213,general,2500
4,"(x < 0.0) U[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.066404951640,0.000003320248,3.320248,general,2600
4,"(x < 0.0) U[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.068633043260,0.000003431652,3.431652,general,2700
4,"(x < 0.0) U[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.070719727360,0.000003535986,3.535986,general,2800
4,"(x < 0.0) U[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.072706274120,0.000003635314,3.635314,general,2900
4,"(x < 0.0) U[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.074480035080,0.000003724002,3.724002,general,3000
4,"(x < 0.0) U[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.078612681800,0.000003930634,3.930634,general,3100
4,"(x < 0.0) U[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.080273381740,0.000004013669,4.013669,general,3200
4,"(x < 0.0) U[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.081606403280,0.000004080320,4.080320,general,3300
4,"(x < 0.0) U[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.083829360940,0.000004191468,4.191468,general,3400
4,"(x < 0.0) U[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.085858290820,0.000004292915,4.292915,general,3500
4,"(x < 0.0) U[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.086352424100,0.000004317621,4.317621,general,3600
4,"(x < 0.0) U[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.088134359200,0.000004406718,4.406718,general,3700
4,"(x < 0.0) U[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.089997459080,0.000004499873,4.499873,general,3800
4,"(x < 0.0) U[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.091069326680,0.000004553466,4.553466,general,3900
4,"(x < 0.0) U[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.093270662560,0.000004663533,4.663533,general,4000
4,"(x < 0.0) U[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.116358045040,0.000005817902,5.817902,general,4100
4,"(x < 0.0) U[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.118327787520,0.000005916389,5.916389,general,4200
4,"(x < 0.0) U[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.119615873260,0.000005980794,5.980794,general,4300
4,"(x < 0.0) U[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.121322590780,0.000006066130,6.066130,general,4400
4,"(x < 0.0) U[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.122932068280,0.000006146603,6.146603,general,4500
4,"(x < 0.0) U[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.124544046600,0.000006227202,6.227202,general,4600
4,"(x < 0.0) U[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.126244059140,0.000006312203,6.312203,general,4700
4,"(x < 0.0) U[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.128129652500,0.000006406483,6.406483,general,4800
4,"(x < 0.0) U[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.129663282540,0.000006483164,6.483164,general,4900
4,"(x < 0.0) U[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.131595069100,0.000006579753,6.579753,general,5000
5,"G[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002715903360,0.000000135795,0.135795,general,1
5,"G[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002859588320,0.000000142979,0.142979,general,100
5,"G[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002816920800,0.000000140846,0.140846,general,200
5,"G[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002831517540,0.000000141576,0.141576,general,300
5,"G[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002776935720,0.000000138847,0.138847,general,400
5,"G[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779455000,0.000000138973,0.138973,general,500
5,"G[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002765687540,0.000000138284,0.138284,general,600
5,"G[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002799015000,0.000000139951,0.139951,general,700
5,"G[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002792835820,0.000000139642,0.139642,general,800
5,"G[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002762434120,0.000000138122,0.138122,general,900
5,"G[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002763060760,0.000000138153,0.138153,general,1000
5,"G[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002783985020,0.000000139199,0.139199,general,1100
5,"G[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002777741620,0.000000138887,0.138887,general,1200
5,"G[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002786431640,0.000000139322,0.139322,general,1300
5,"G[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002765877460,0.000000138294,0.138294,general,1400
5,"G[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002773512520,0.000000138676,0.138676,general,1500
5,"G[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002805881680,0.000000140294,0.140294,general,1600
5,"G[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002783092520,0.000000139155,0.139155,general,1700
5,"G[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002777797420,0.000000138890,0.138890,general,1800
5,"G[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002797764160,0.000000139888,0.139888,general,1900
5,"G[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779784920,0.000000138989,0.138989,general,2000
5,"G[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002780831680,0.000000139042,0.139042,general,2100
5,"G[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002757955060,0.000000137898,0.137898,general,2200
5,"G[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002771482520,0.000000138574,0.138574,general,2300
5,"G[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002796150840,0.000000139808,0.139808,general,2400
5,"G[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002788375040,0.000000139419,0.139419,general,2500
5,"G[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002747139220,0.000000137357,0.137357,general,2600
5,"G[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002768784200,0.000000138439,0.138439,general,2700
5,"G[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002775815860,0.000000138791,0.138791,general,2800
5,"G[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002780260840,0.000000139013,0.139013,general,2900
5,"G[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002785287500,0.000000139264,0.139264,general,3000
5,"G[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779910000,0.000000138995,0.138995,general,3100
5,"G[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002776986600,0.000000138849,0.138849,general,3200
5,"G[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002770342520,0.000000138517,0.138517,general,3300
5,"G[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002775092500,0.000000138755,0.138755,general,3400
5,"G[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779458380,0.000000138973,0.138973,general,3500
5,"G[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781940800,0.000000139097,0.139097,general,3600
5,"G[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779078300,0.000000138954,0.138954,general,3700
5,"G[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002760899160,0.000000138045,0.138045,general,3800
5,"G[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002783894960,0.000000139195,0.139195,general,3900
5,"G[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781539220,0.000000139077,0.139077,general,4000
5,"G[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002790593300,0.000000139530,0.139530,general,4100
5,"G[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002775780840,0.000000138789,0.138789,general,4200
5,"G[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002757575000,0.000000137879,0.137879,general,4300
5,"G[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002787359200,0.000000139368,0.139368,general,4400
5,"G[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781895880,0.000000139095,0.139095,general,4500
5,"G[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002801849180,0.000000140092,0.140092,general,4600
5,"G[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002753042460,0.000000137652,0.137652,general,4700
5,"G[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002773542500,0.000000138677,0.138677,general,4800
5,"G[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781862500,0.000000139093,0.139093,general,4900
5,"G[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781039040,0.000000139052,0.139052,general,5000
6,"F[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002785095840,0.000000139255,0.139255,general,1
6,"F[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002845335000,0.000000142267,0.142267,general,100
6,"F[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002814708420,0.000000140735,0.140735,general,200
6,"F[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002804076680,0.000000140204,0.140204,general,300
6,"F[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002812280840,0.000000140614,0.140614,general,400
6,"F[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002801690780,0.000000140085,0.140085,general,500
6,"F[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781312440,0.000000139066,0.139066,general,600
6,"F[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002778129980,0.000000138906,0.138906,general,700
6,"F[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002788299160,0.000000139415,0.139415,general,800
6,"F[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002783368340,0.000000139168,0.139168,general,900
6,"F[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002781550820,0.000000139078,0.139078,general,1000
6,"F[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002828406660,0.000000141420,0.141420,general,1100
6,"F[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002847589120,0.000000142379,0.142379,general,1200
6,"F[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002793086780,0.000000139654,0.139654,general,1300
6,"F[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002816715000,0.000000140836,0.140836,general,1400
6,"F[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002815952520,0.000000140798,0.140798,general,1500
6,"F[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002779785020,0.000000138989,0.138989,general,1600
6,"F[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002807853360,0.000000140393,0.140393,general,1700
6,"F[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002804428300,0.000000140221,0.140221,general,1800
6,"F[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002832254320,0.000000141613,0.141613,general,1900
6,"F[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002771164100,0.000000138558,0.138558,general,2000
6,"F[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002797031740,0.000000139852,0.139852,general,2100
6,"F[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002818189080,0.000000140909,0.140909,general,2200
6,"F[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002809093320,0.000000140455,0.140455,general,2300
6,"F[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002787695800,0.000000139385,0.139385,general,2400
6,"F[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002805023320,0.000000140251,0.140251,general,2500
6,"F[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002802570880,0.000000140129,0.140129,general,2600
6,"F[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002793495760,0.000000139675,0.139675,general,2700
6,"F[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002791419940,0.000000139571,0.139571,general,2800
6,"F[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002796970780,0.000000139849,0.139849,general,2900
6,"F[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002798133380,0.000000139907,0.139907,general,3000
6,"F[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002813370860,0.000000140669,0.140669,general,3100
6,"F[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002786562440,0.000000139328,0.139328,general,3200
6,"F[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002794556640,0.000000139728,0.139728,general,3300
6,"F[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002795562500,0.000000139778,0.139778,general,3400
6,"F[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002789319160,0.000000139466,0.139466,general,3500
6,"F[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002790770860,0.000000139539,0.139539,general,3600
6,"F[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002806589220,0.000000140329,0.140329,general,3700
6,"F[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002783277500,0.000000139164,0.139164,general,3800
6,"F[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002790000820,0.000000139500,0.139500,general,3900
6,"F[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002784348320,0.000000139217,0.139217,general,4000
6,"F[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002793359100,0.000000139668,0.139668,general,4100
6,"F[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002793839920,0.000000139692,0.139692,general,4200
6,"F[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002782047560,0.000000139102,0.139102,general,4300
6,"F[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002789441640,0.000000139472,0.139472,general,4400
6,"F[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002775055760,0.000000138753,0.138753,general,4500
6,"F[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002792449120,0.000000139622,0.139622,general,4600
6,"F[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002798232480,0.000000139912,0.139912,general,4700
6,"F[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002787529920,0.000000139376,0.139376,general,4800
6,"F[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002780271700,0.000000139014,0.139014,general,4900
6,"F[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002787243260,0.000000139362,0.139362,general,5000
1,(x < 0.5) and (x > -0.5),Rosi,Incremental,online,20000,50,0.003558793260,0.000000177940,0.177940,general,0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",Rosi,Incremental,online,20000,50,21.131370310880,0.001056568516,1056.568516,general,1000
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",Rosi,Incremental,online,20000,50,0.303077337540,0.000015153867,15.153867,general,100
4,"(x < 0.0) U[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.006557615820,0.000000327881,0.327881,general,1
4,"(x < 0.0) U[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,1.245798447520,0.000062289922,62.289922,general,100
4,"(x < 0.0) U[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,4.229315389220,0.000211465769,211.465769,general,200
4,"(x < 0.0) U[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,8.854530472480,0.000442726524,442.726524,general,300
4,"(x < 0.0) U[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,15.151623573360,0.000757581179,757.581179,general,400
4,"(x < 0.0) U[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,22.866916369220,0.001143345818,1143.345818,general,500
4,"(x < 0.0) U[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,32.627599121760,0.001631379956,1631.379956,general,600
4,"(x < 0.0) U[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,44.044858834140,0.002202242942,2202.242942,general,700
4,"(x < 0.0) U[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,56.758633910800,0.002837931696,2837.931696,general,800
4,"(x < 0.0) U[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,71.090314471720,0.003554515724,3554.515724,general,900
4,"(x < 0.0) U[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,86.967350522380,0.004348367526,4348.367526,general,1000
5,"G[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.003002129100,0.000000150106,0.150106,general,1
5,"G[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.092254987500,0.000004612749,4.612749,general,100
5,"G[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.251338068360,0.000012566903,12.566903,general,200
5,"G[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.449518834100,0.000022475942,22.475942,general,300
5,"G[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.666522796700,0.000033326140,33.326140,general,400
5,"G[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.897875704260,0.000044893785,44.893785,general,500
5,"G[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,1.160851164960,0.000058042558,58.042558,general,600
5,"G[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,1.413541510840,0.000070677076,70.677076,general,700
5,"G[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,1.674067866620,0.000083703393,83.703393,general,800
5,"G[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,1.939124281580,0.000096956214,96.956214,general,900
5,"G[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,2.206378516700,0.000110318926,110.318926,general,1000
6,"F[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.003004287500,0.000000150214,0.150214,general,1
6,"F[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.084374198380,0.000004218710,4.218710,general,100
6,"F[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.221407811660,0.000011070391,11.070391,general,200
6,"F[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.383189155060,0.000019159458,19.159458,general,300
6,"F[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.554011863220,0.000027700593,27.700593,general,400
6,"F[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.733010475860,0.000036650524,36.650524,general,500
6,"F[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,0.929564169220,0.000046478208,46.478208,general,600
6,"F[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,1.117483996680,0.000055874200,55.874200,general,700
6,"F[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,1.309853180040,0.000065492659,65.492659,general,800
6,"F[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,1.502147557520,0.000075107378,75.107378,general,900
6,"F[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,1.697462714200,0.000084873136,84.873136,general,1000
